pct_escrutado,cargo,dept,seats,partido,votes
23.068,senador,Lima,4,LIBERTAD POPULAR,17131
23.068,senador,Lima,4,PARTIDO POLÍTICO PERÚ PRIMERO,16268
23.068,senador,Lima,4,UNIDAD NACIONAL,16237
23.068,senador,Lima,4,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,14621
23.068,senador,Lima,4,PARTIDO DEMÓCRATA UNIDO PERÚ,14282
23.068,senador,Lima,4,PARTIDO POLÍTICO COOPERACIÓN POPULAR,14281
23.068,senador,Lima,4,ALIANZA ELECTORAL VENCEREMOS,12705
23.068,senador,Lima,4,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,10386
23.068,senador,Lima,4,PARTIDO DEMÓCRATA VERDE,9636
23.068,senador,Lima,4,UN CAMINO DIFERENTE,5451
23.068,senador,Lima,4,FUERZA Y LIBERTAD,5367
23.068,senador,Lima,4,FE EN EL PERÚ,4165
23.068,senador,Lima,4,PARTIDO POLÍTICO PERÚ ACCIÓN,3397
23.068,senador,Lima,4,PARTIDO POLÍTICO PRIN,3321
23.068,senador,Lima,4,PARTIDO DEMOCRATICO FEDERAL,3165
23.068,senador,Lima,4,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,2675
23.068,senador,Lima,4,PERÚ MODERNO,2094
23.068,senador,Lima,4,SALVEMOS AL PERÚ,2008
23.068,senador,Lima Provincias,1,VOTOS NULOS,4765
23.068,senador,Lima Provincias,1,FUERZA POPULAR,4541
23.068,senador,Lima Provincias,1,VOTOS EN BLANCO,3971
23.068,senador,Lima Provincias,1,RENOVACIÓN POPULAR,2277
23.068,senador,Lima Provincias,1,PARTIDO CÍVICO OBRAS,2178
23.068,senador,Lima Provincias,1,PARTIDO DEL BUEN GOBIERNO,2178
23.068,senador,Lima Provincias,1,JUNTOS POR EL PERÚ,1899
23.068,senador,Lima Provincias,1,PARTIDO PAÍS PARA TODOS,1609
23.068,senador,Lima Provincias,1,AHORA NACIÓN - AN,1350
23.068,senador,Lima Provincias,1,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",677
23.068,senador,Lima Provincias,1,PARTIDO SICREO,671
23.068,senador,Lima Provincias,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,585
23.068,senador,Lima Provincias,1,PARTIDO FRENTE DE LA ESPERANZA 2021,470
23.068,senador,Lima Provincias,1,ALIANZA PARA EL PROGRESO,437
23.068,senador,Lima Provincias,1,PODEMOS PERÚ,418
23.068,senador,Lima Provincias,1,PARTIDO POLÍTICO PERÚ PRIMERO,313
23.068,senador,Lima Provincias,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,270
23.068,senador,Lima Provincias,1,PROGRESEMOS,243
23.068,senador,Lima Provincias,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,223
23.068,senador,Lima Provincias,1,PARTIDO APRISTA PERUANO,215
23.068,senador,Lima Provincias,1,PARTIDO DEMÓCRATA UNIDO PERÚ,146
23.068,senador,Lima Provincias,1,ALIANZA ELECTORAL VENCEREMOS,140
23.068,senador,Lima Provincias,1,PARTIDO DEMÓCRATA VERDE,130
23.068,senador,Lima Provincias,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,111
23.068,senador,Lima Provincias,1,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,100
23.068,senador,Lima Provincias,1,PARTIDO POLÍTICO PRIN,90
23.068,senador,Lima Provincias,1,PARTIDO MORADO,87
23.068,senador,Lima Provincias,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,82
23.068,senador,Lima Provincias,1,LIBERTAD POPULAR,75
23.068,senador,Lima Provincias,1,UNIDAD NACIONAL,74
23.068,senador,Lima Provincias,1,UN CAMINO DIFERENTE,65
23.068,senador,Lima Provincias,1,FE EN EL PERÚ,58
23.068,senador,Lima Provincias,1,PARTIDO DEMOCRATICO FEDERAL,49
23.068,senador,Lima Provincias,1,SALVEMOS AL PERÚ,24
23.068,senador,Lima Provincias,1,PERÚ MODERNO,22
23.068,senador,Lima Provincias,1,FUERZA Y LIBERTAD,22
23.068,senador,Loreto,1,VOTOS EN BLANCO,4829
23.068,senador,Loreto,1,VOTOS NULOS,4634
23.068,senador,Loreto,1,FUERZA POPULAR,3477
23.068,senador,Loreto,1,ALIANZA PARA EL PROGRESO,2511
23.068,senador,Loreto,1,JUNTOS POR EL PERÚ,1379
23.068,senador,Loreto,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1021
23.068,senador,Loreto,1,RENOVACIÓN POPULAR,1014
23.068,senador,Loreto,1,PARTIDO CÍVICO OBRAS,674
23.068,senador,Loreto,1,AHORA NACIÓN - AN,541
23.068,senador,Loreto,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,467
23.068,senador,Loreto,1,PARTIDO PAÍS PARA TODOS,463
23.068,senador,Loreto,1,PARTIDO POLÍTICO PERÚ PRIMERO,331
23.068,senador,Loreto,1,PODEMOS PERÚ,277
23.068,senador,Loreto,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,131
23.068,senador,Loreto,1,PARTIDO APRISTA PERUANO,120
23.068,senador,Loreto,1,ALIANZA ELECTORAL VENCEREMOS,109
23.068,senador,Loreto,1,PARTIDO DEMÓCRATA UNIDO PERÚ,100
23.068,senador,Loreto,1,PARTIDO FRENTE DE LA ESPERANZA 2021,94
23.068,senador,Loreto,1,PARTIDO PATRIÓTICO DEL PERÚ,78
23.068,senador,Loreto,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,61
23.068,senador,Loreto,1,PARTIDO DEMÓCRATA VERDE,47
23.068,senador,Loreto,1,PARTIDO MORADO,47
23.068,senador,Loreto,1,PROGRESEMOS,46
23.068,senador,Loreto,1,PERÚ MODERNO,34
23.068,senador,Loreto,1,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,32
23.068,senador,Loreto,1,LIBERTAD POPULAR,31
23.068,senador,Loreto,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,26
23.068,senador,Loreto,1,FUERZA Y LIBERTAD,20
23.068,senador,Loreto,1,UNIDAD NACIONAL,19
23.068,senador,Loreto,1,UN CAMINO DIFERENTE,18
23.068,senador,Loreto,1,PARTIDO POLÍTICO PERÚ ACCIÓN,15
23.068,senador,Loreto,1,PARTIDO DEMOCRATICO FEDERAL,7
23.068,senador,Madre de Dios,1,VOTOS EN BLANCO,1921
23.068,senador,Madre de Dios,1,VOTOS NULOS,1677
23.068,senador,Madre de Dios,1,JUNTOS POR EL PERÚ,1413
23.068,senador,Madre de Dios,1,FUERZA POPULAR,733
23.068,senador,Madre de Dios,1,AHORA NACIÓN - AN,509
23.068,senador,Madre de Dios,1,PARTIDO DEL BUEN GOBIERNO,505
23.068,senador,Madre de Dios,1,ALIANZA PARA EL PROGRESO,485
23.068,senador,Madre de Dios,1,PARTIDO PAÍS PARA TODOS,305
23.068,senador,Madre de Dios,1,PARTIDO FRENTE DE LA ESPERANZA 2021,270
23.068,senador,Madre de Dios,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,218
23.068,senador,Madre de Dios,1,RENOVACIÓN POPULAR,188
23.068,senador,Madre de Dios,1,PODEMOS PERÚ,166
23.068,senador,Madre de Dios,1,PARTIDO POLÍTICO PERÚ PRIMERO,165
23.068,senador,Madre de Dios,1,PROGRESEMOS,148
23.068,senador,Madre de Dios,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,123
23.068,senador,Madre de Dios,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,99
23.068,senador,Madre de Dios,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,93
23.068,senador,Madre de Dios,1,PARTIDO APRISTA PERUANO,87
23.068,senador,Madre de Dios,1,PARTIDO DEMÓCRATA VERDE,50
23.068,senador,Madre de Dios,1,PARTIDO DEMÓCRATA UNIDO PERÚ,50
23.068,senador,Madre de Dios,1,UNIDAD NACIONAL,34
23.068,senador,Madre de Dios,1,PARTIDO POLÍTICO PERÚ ACCIÓN,23
23.068,senador,Madre de Dios,1,LIBERTAD POPULAR,23
23.068,senador,Madre de Dios,1,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,18
23.068,senador,Madre de Dios,1,FUERZA Y LIBERTAD,17
23.068,senador,Madre de Dios,1,PARTIDO DEMOCRATICO FEDERAL,15
23.068,senador,Madre de Dios,1,UN CAMINO DIFERENTE,14
23.068,senador,Moquegua,1,VOTOS EN BLANCO,5418
23.068,senador,Moquegua,1,VOTOS NULOS,4814
23.068,senador,Moquegua,1,JUNTOS POR EL PERÚ,3481
23.068,senador,Moquegua,1,PARTIDO DEL BUEN GOBIERNO,3198
23.068,senador,Moquegua,1,AHORA NACIÓN - AN,2862
23.068,senador,Moquegua,1,PARTIDO POLÍTICO PERÚ PRIMERO,1871
23.068,senador,Moquegua,1,RENOVACIÓN POPULAR,1836
23.068,senador,Moquegua,1,PARTIDO FRENTE DE LA ESPERANZA 2021,1751
23.068,senador,Moquegua,1,FUERZA POPULAR,1669
23.068,senador,Moquegua,1,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1551
23.068,senador,Moquegua,1,PARTIDO PAÍS PARA TODOS,1026
23.068,senador,Moquegua,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,993
23.068,senador,Moquegua,1,PROGRESEMOS,755
23.068,senador,Moquegua,1,PODEMOS PERÚ,692
23.068,senador,Moquegua,1,ALIANZA ELECTORAL VENCEREMOS,580
23.068,senador,Moquegua,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,492
23.068,senador,Moquegua,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,474
23.068,senador,Moquegua,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,411
23.068,senador,Moquegua,1,PARTIDO DEMÓCRATA UNIDO PERÚ,400
23.068,senador,Moquegua,1,PARTIDO APRISTA PERUANO,336
23.068,senador,Moquegua,1,ALIANZA PARA EL PROGRESO,299
23.068,senador,Moquegua,1,PARTIDO POLÍTICO PRIN,174
23.068,senador,Moquegua,1,UN CAMINO DIFERENTE,127
23.068,senador,Moquegua,1,PARTIDO DEMÓCRATA VERDE,122
23.068,senador,Moquegua,1,PARTIDO MORADO,109
23.068,senador,Moquegua,1,UNIDAD NACIONAL,102
23.068,senador,Moquegua,1,LIBERTAD POPULAR,86
23.068,senador,Moquegua,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,80
23.068,senador,Moquegua,1,PERÚ MODERNO,80
23.068,senador,Moquegua,1,FUERZA Y LIBERTAD,78
23.068,senador,Moquegua,1,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,68
23.068,senador,Pasco,1,VOTOS EN BLANCO,3749
23.068,senador,Pasco,1,FUERZA POPULAR,3438
23.068,senador,Pasco,1,VOTOS NULOS,3316
23.068,senador,Pasco,1,RENOVACIÓN POPULAR,2442
23.068,senador,Pasco,1,JUNTOS POR EL PERÚ,1461
23.068,senador,Pasco,1,PODEMOS PERÚ,1295
23.068,senador,Pasco,1,AHORA NACIÓN - AN,822
23.068,senador,Pasco,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,782
23.068,senador,Pasco,1,PARTIDO DEL BUEN GOBIERNO,771
23.068,senador,Pasco,1,ALIANZA PARA EL PROGRESO,553
23.068,senador,Pasco,1,PARTIDO FRENTE DE LA ESPERANZA 2021,478
23.068,senador,Pasco,1,PARTIDO PAÍS PARA TODOS,358
23.068,senador,Pasco,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,347
23.068,senador,Pasco,1,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",262
23.068,senador,Pasco,1,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,144
23.068,senador,Pasco,1,PARTIDO MORADO,133
23.068,senador,Pasco,1,PARTIDO POLÍTICO PERÚ PRIMERO,110
23.068,senador,Pasco,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,109
23.068,senador,Pasco,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,95
23.068,senador,Pasco,1,ALIANZA ELECTORAL VENCEREMOS,75
23.068,senador,Pasco,1,PARTIDO DEMÓCRATA VERDE,71
23.068,senador,Pasco,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,47
23.068,senador,Pasco,1,UN CAMINO DIFERENTE,38
23.068,senador,Pasco,1,FUERZA Y LIBERTAD,35
23.068,senador,Pasco,1,PARTIDO DEMOCRATICO FEDERAL,19
23.068,senador,Pasco,1,UNIDAD NACIONAL,7
23.068,senador,Piura,1,VOTOS NULOS,7674
23.068,senador,Piura,1,FUERZA POPULAR,7097
23.068,senador,Piura,1,VOTOS EN BLANCO,6279
23.068,senador,Piura,1,PARTIDO DEL BUEN GOBIERNO,2557
23.068,senador,Piura,1,RENOVACIÓN POPULAR,2210
23.068,senador,Piura,1,PARTIDO PAÍS PARA TODOS,2036
23.068,senador,Piura,1,PARTIDO CÍVICO OBRAS,1506
23.068,senador,Piura,1,JUNTOS POR EL PERÚ,1400
23.068,senador,Piura,1,AHORA NACIÓN - AN,1072
23.068,senador,Piura,1,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",838
23.068,senador,Piura,1,ALIANZA PARA EL PROGRESO,775
23.068,senador,Piura,1,PARTIDO POLÍTICO PERÚ PRIMERO,656
23.068,senador,Piura,1,PODEMOS PERÚ,639
23.068,senador,Piura,1,PARTIDO SICREO,554
23.068,senador,Piura,1,PARTIDO APRISTA PERUANO,470
23.068,senador,Piura,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,444
23.068,senador,Piura,1,PARTIDO FRENTE DE LA ESPERANZA 2021,349
23.068,senador,Piura,1,ALIANZA ELECTORAL VENCEREMOS,241
23.068,senador,Piura,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,199
23.068,senador,Piura,1,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,174
23.068,senador,Piura,1,UN CAMINO DIFERENTE,171
23.068,senador,Piura,1,PROGRESEMOS,169
23.068,senador,Piura,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,153
23.068,senador,Piura,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,143
23.068,senador,Piura,1,PARTIDO DEMÓCRATA UNIDO PERÚ,123
23.068,senador,Piura,1,LIBERTAD POPULAR,111
23.068,senador,Piura,1,PARTIDO MORADO,93
23.068,senador,Piura,1,UNIDAD NACIONAL,87
23.068,senador,Piura,1,PARTIDO POLÍTICO PRIN,82
23.068,senador,Piura,1,PARTIDO DEMÓCRATA VERDE,81
23.068,senador,Piura,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,63
23.068,senador,Piura,1,FUERZA Y LIBERTAD,56
23.068,senador,Piura,1,PARTIDO POLÍTICO PERÚ ACCIÓN,33
23.068,senador,Piura,1,SALVEMOS AL PERÚ,33
23.068,senador,Puno,1,JUNTOS POR EL PERÚ,8628
23.068,senador,Puno,1,VOTOS EN BLANCO,6348
23.068,senador,Puno,1,VOTOS NULOS,6200
23.068,senador,Puno,1,PARTIDO CÍVICO OBRAS,4283
23.068,senador,Puno,1,AHORA NACIÓN - AN,3156
23.068,senador,Puno,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,2482
23.068,senador,Puno,1,PARTIDO FRENTE DE LA ESPERANZA 2021,984
23.068,senador,Puno,1,PARTIDO DEL BUEN GOBIERNO,910
23.068,senador,Puno,1,FUERZA POPULAR,706
23.068,senador,Puno,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,705
23.068,senador,Puno,1,PARTIDO DEMÓCRATA UNIDO PERÚ,671
23.068,senador,Puno,1,ALIANZA PARA EL PROGRESO,453
23.068,senador,Puno,1,RENOVACIÓN POPULAR,437
23.068,senador,Puno,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,423
23.068,senador,Puno,1,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",412
23.068,senador,Puno,1,PODEMOS PERÚ,393
23.068,senador,Puno,1,PARTIDO PAÍS PARA TODOS,392
23.068,senador,Puno,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,391
23.068,senador,Puno,1,PARTIDO POLÍTICO PERÚ PRIMERO,337
23.068,senador,Puno,1,PROGRESEMOS,287
23.068,senador,Puno,1,PARTIDO DEMÓCRATA VERDE,212
23.068,senador,Puno,1,PARTIDO DEMOCRATICO FEDERAL,87
23.068,senador,Puno,1,UNIDAD NACIONAL,80
23.068,senador,Puno,1,PARTIDO POLÍTICO PRIN,66
23.068,senador,Puno,1,PARTIDO APRISTA PERUANO,61
23.068,senador,Puno,1,LIBERTAD POPULAR,58
23.068,senador,Puno,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,52
23.068,senador,Puno,1,FUERZA Y LIBERTAD,52
23.068,senador,Puno,1,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,50
23.068,senador,Puno,1,UN CAMINO DIFERENTE,28
23.068,senador,San Martín,1,VOTOS EN BLANCO,5709
23.068,senador,San Martín,1,VOTOS NULOS,3019
23.068,senador,San Martín,1,FUERZA POPULAR,1896
23.068,senador,San Martín,1,PARTIDO CÍVICO OBRAS,1054
23.068,senador,San Martín,1,RENOVACIÓN POPULAR,990
23.068,senador,San Martín,1,ALIANZA PARA EL PROGRESO,782
23.068,senador,San Martín,1,AHORA NACIÓN - AN,560
23.068,senador,San Martín,1,PARTIDO PAÍS PARA TODOS,362
23.068,senador,San Martín,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,291
23.068,senador,San Martín,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,276
23.068,senador,San Martín,1,PODEMOS PERÚ,262
23.068,senador,San Martín,1,PARTIDO POLÍTICO PERÚ PRIMERO,218
23.068,senador,San Martín,1,PARTIDO APRISTA PERUANO,195
23.068,senador,San Martín,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,131
23.068,senador,San Martín,1,PARTIDO FRENTE DE LA ESPERANZA 2021,115
23.068,senador,San Martín,1,PARTIDO MORADO,115
23.068,senador,San Martín,1,ALIANZA ELECTORAL VENCEREMOS,113
23.068,senador,San Martín,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,102
23.068,senador,San Martín,1,PARTIDO POLÍTICO PRIN,91
23.068,senador,San Martín,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,86
23.068,senador,San Martín,1,PROGRESEMOS,58
23.068,senador,San Martín,1,PARTIDO DEMÓCRATA VERDE,57
23.068,senador,San Martín,1,UNIDAD NACIONAL,45
23.068,senador,San Martín,1,FUERZA Y LIBERTAD,43
23.068,senador,San Martín,1,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,39
23.068,senador,San Martín,1,UN CAMINO DIFERENTE,39
23.068,senador,San Martín,1,LIBERTAD POPULAR,33
23.068,senador,San Martín,1,PARTIDO POLÍTICO PERÚ ACCIÓN,18
23.068,senador,San Martín,1,PERÚ MODERNO,8
23.068,senador,Tacna,1,PARTIDO CÍVICO OBRAS,0
23.068,senador,Tacna,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0
23.068,senador,Tacna,1,PARTIDO DEMÓCRATA VERDE,0
23.068,senador,Tacna,1,PARTIDO DEL BUEN GOBIERNO,0
23.068,senador,Tacna,1,PARTIDO POLÍTICO PERÚ ACCIÓN,0
23.068,senador,Tacna,1,PROGRESEMOS,0
23.068,senador,Tacna,1,PARTIDO PAÍS PARA TODOS,0
23.068,senador,Tacna,1,PARTIDO FRENTE DE LA ESPERANZA 2021,0
23.068,senador,Tacna,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0
23.068,senador,Tacna,1,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0
23.068,senador,Tacna,1,JUNTOS POR EL PERÚ,0
23.068,senador,Tacna,1,PODEMOS PERÚ,0
23.068,senador,Tacna,1,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0
23.068,senador,Tacna,1,FUERZA POPULAR,0
23.068,senador,Tacna,1,ALIANZA PARA EL PROGRESO,0
23.068,senador,Tacna,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0
23.068,senador,Tacna,1,AHORA NACIÓN - AN,0
23.068,senador,Tacna,1,LIBERTAD POPULAR,0
23.068,senador,Tacna,1,UN CAMINO DIFERENTE,0
23.068,senador,Tacna,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0
23.068,senador,Tacna,1,PARTIDO POLÍTICO PERÚ PRIMERO,0
23.068,senador,Tacna,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0
23.068,senador,Tacna,1,PARTIDO APRISTA PERUANO,0
23.068,senador,Tacna,1,RENOVACIÓN POPULAR,0
23.068,senador,Tacna,1,PARTIDO DEMÓCRATA UNIDO PERÚ,0
23.068,senador,Tacna,1,FUERZA Y LIBERTAD,0
23.068,senador,Tacna,1,UNIDAD NACIONAL,0
23.068,senador,Tacna,1,PARTIDO MORADO,0
23.068,senador,Tacna,1,VOTOS EN BLANCO,0
23.068,senador,Tacna,1,VOTOS NULOS,0
23.068,senador,Tumbes,1,VOTOS NULOS,876
23.068,senador,Tumbes,1,VOTOS EN BLANCO,840
23.068,senador,Tumbes,1,FUERZA POPULAR,838
23.068,senador,Tumbes,1,PARTIDO PAÍS PARA TODOS,275
23.068,senador,Tumbes,1,AHORA NACIÓN - AN,207
23.068,senador,Tumbes,1,RENOVACIÓN POPULAR,204
23.068,senador,Tumbes,1,PARTIDO DEL BUEN GOBIERNO,167
23.068,senador,Tumbes,1,PODEMOS PERÚ,160
23.068,senador,Tumbes,1,ALIANZA PARA EL PROGRESO,157
23.068,senador,Tumbes,1,JUNTOS POR EL PERÚ,133
23.068,senador,Tumbes,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,107
23.068,senador,Tumbes,1,FE EN EL PERÚ,74
23.068,senador,Tumbes,1,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",60
23.068,senador,Tumbes,1,PARTIDO APRISTA PERUANO,60
23.068,senador,Tumbes,1,PARTIDO POLÍTICO PERÚ PRIMERO,54
23.068,senador,Tumbes,1,PARTIDO FRENTE DE LA ESPERANZA 2021,41
23.068,senador,Tumbes,1,ALIANZA ELECTORAL VENCEREMOS,33
23.068,senador,Tumbes,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,31
23.068,senador,Tumbes,1,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,27
23.068,senador,Tumbes,1,LIBERTAD POPULAR,23
23.068,senador,Tumbes,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,22
23.068,senador,Tumbes,1,PARTIDO DEMÓCRATA VERDE,21
23.068,senador,Tumbes,1,UNIDAD NACIONAL,20
23.068,senador,Tumbes,1,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,19
23.068,senador,Tumbes,1,UN CAMINO DIFERENTE,12
23.068,senador,Tumbes,1,PARTIDO MORADO,12
23.068,senador,Tumbes,1,PROGRESEMOS,9
23.068,senador,Tumbes,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,8
23.068,senador,Tumbes,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,7
23.068,senador,Tumbes,1,SALVEMOS AL PERÚ,6
23.068,senador,Tumbes,1,FUERZA Y LIBERTAD,5
23.068,senador,Tumbes,1,PARTIDO POLÍTICO PERÚ ACCIÓN,4
23.068,senador,Tumbes,1,PARTIDO DEMOCRATICO FEDERAL,3
23.068,senador,Ucayali,1,VOTOS EN BLANCO,1969
23.068,senador,Ucayali,1,FUERZA POPULAR,1471
23.068,senador,Ucayali,1,VOTOS NULOS,1062
23.068,senador,Ucayali,1,PARTIDO CÍVICO OBRAS,278
23.068,senador,Ucayali,1,PARTIDO DEMÓCRATA UNIDO PERÚ,170
23.068,senador,Ucayali,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,166
23.068,senador,Ucayali,1,AHORA NACIÓN - AN,149
23.068,senador,Ucayali,1,RENOVACIÓN POPULAR,142
23.068,senador,Ucayali,1,PODEMOS PERÚ,126
23.068,senador,Ucayali,1,PARTIDO PAÍS PARA TODOS,108
23.068,senador,Ucayali,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,106
23.068,senador,Ucayali,1,PARTIDO DEL BUEN GOBIERNO,98
23.068,senador,Ucayali,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,59
23.068,senador,Ucayali,1,ALIANZA PARA EL PROGRESO,47
23.068,senador,Ucayali,1,FE EN EL PERÚ,42
23.068,senador,Ucayali,1,PARTIDO POLÍTICO PERÚ PRIMERO,40
23.068,senador,Ucayali,1,PARTIDO DEMÓCRATA VERDE,39
23.068,senador,Ucayali,1,PARTIDO APRISTA PERUANO,38
23.068,senador,Ucayali,1,PARTIDO FRENTE DE LA ESPERANZA 2021,37
23.068,senador,Ucayali,1,PROGRESEMOS,34
23.068,senador,Ucayali,1,ALIANZA ELECTORAL VENCEREMOS,26
23.068,senador,Ucayali,1,UNIDAD NACIONAL,18
23.068,senador,Ucayali,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,14
23.068,senador,Ucayali,1,LIBERTAD POPULAR,9
23.068,senador,Ucayali,1,FUERZA Y LIBERTAD,8
23.068,senador,Ucayali,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,6
23.068,senador,Ucayali,1,PARTIDO MORADO,6
23.068,senador,Ucayali,1,PARTIDO POLÍTICO PERÚ ACCIÓN,4
23.068,senador,Ucayali,1,UN CAMINO DIFERENTE,4
23.068,senador,Ucayali,1,PARTIDO POLÍTICO PRIN,3
23.068,senador,Ucayali,1,PERÚ MODERNO,3
23.068,senador,PEX,1,VOTOS NULOS,4502
23.068,senador,PEX,1,RENOVACIÓN POPULAR,4138
23.068,senador,PEX,1,PARTIDO DEL BUEN GOBIERNO,2378
23.068,senador,PEX,1,FUERZA POPULAR,2045
23.068,senador,PEX,1,VOTOS EN BLANCO,1969
23.068,senador,PEX,1,AHORA NACIÓN - AN,1532
23.068,senador,PEX,1,PARTIDO CÍVICO OBRAS,1332
23.068,senador,PEX,1,PARTIDO PAÍS PARA TODOS,1263
23.068,senador,PEX,1,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",828
23.068,senador,PEX,1,JUNTOS POR EL PERÚ,361
23.068,senador,PEX,1,PARTIDO APRISTA PERUANO,292
23.068,senador,PEX,1,PARTIDO SICREO,236
23.068,senador,PEX,1,UN CAMINO DIFERENTE,185
23.068,senador,PEX,1,PARTIDO FRENTE DE LA ESPERANZA 2021,179
23.068,senador,PEX,1,ALIANZA ELECTORAL VENCEREMOS,139
23.068,senador,PEX,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,105
23.068,senador,PEX,1,UNIDAD NACIONAL,103
23.068,senador,PEX,1,PARTIDO MORADO,103
23.068,senador,PEX,1,LIBERTAD POPULAR,95
23.068,senador,PEX,1,ALIANZA PARA EL PROGRESO,84
23.068,senador,PEX,1,PARTIDO DEMÓCRATA VERDE,82
23.068,senador,PEX,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,74
